,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,new_antecedents,new_consequents
65,"frozenset({'BLENDED WHISKIES', 'AMERICAN COCKTAILS', 'AMERICAN DRY GINS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0011061946902654867,0.75,8.546218487394958,1.0,0.0009767579467634287,3.6489675516224187,0.8842934515017232,0.012552301255230124,0.7259498787388844,0.38130252100840334,['BLENDED WHISKIES' 'AMERICAN COCKTAILS' 'AMERICAN DRY GINS'],['STRAIGHT BOURBON WHISKIES']
66,"frozenset({'CANADIAN WHISKIES', 'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS'})",frozenset({'AMERICAN DRY GINS'}),0.0011061946902654867,0.0357669616519174,0.0011061946902654867,1.0,27.95876288659794,1.0,0.0010666294671992063,inf,0.9653008490217793,0.030927835051546393,1.0,0.5154639175257731,['CANADIAN WHISKIES' 'SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS'],['AMERICAN DRY GINS']
67,"frozenset({'CANADIAN WHISKIES', 'AMERICAN COCKTAILS', 'AMERICAN DRY GINS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,['CANADIAN WHISKIES' 'AMERICAN COCKTAILS' 'AMERICAN DRY GINS'],['SINGLE MALT SCOTCH']
68,"frozenset({'CANADIAN WHISKIES', 'SINGLE MALT SCOTCH', 'AMERICAN DRY GINS'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,['CANADIAN WHISKIES' 'SINGLE MALT SCOTCH' 'AMERICAN DRY GINS'],['AMERICAN COCKTAILS']
69,"frozenset({'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS', 'AMERICAN DRY GINS'})",frozenset({'CANADIAN WHISKIES'}),0.0014749262536873156,0.0612094395280236,0.0011061946902654867,0.75,12.25301204819277,1.0,0.0010159152809321185,3.7551622418879056,0.9197439684884293,0.017964071856287428,0.7336999214454045,0.38403614457831325,['SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS' 'AMERICAN DRY GINS'],['CANADIAN WHISKIES']
70,"frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES', 'AMERICAN DRY GINS'})",frozenset({'AMERICAN COCKTAILS'}),0.0014749262536873156,0.11946902654867257,0.0011061946902654867,0.75,6.277777777777778,1.0,0.0009299866865063826,3.52212389380531,0.8419497784342689,0.00923076923076923,0.7160804020100503,0.37962962962962965,['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES' 'AMERICAN DRY GINS'],['AMERICAN COCKTAILS']
71,"frozenset({'CANADIAN WHISKIES', 'AMERICAN COCKTAILS', 'AMERICAN DRY GINS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,['CANADIAN WHISKIES' 'AMERICAN COCKTAILS' 'AMERICAN DRY GINS'],['STRAIGHT BOURBON WHISKIES']
72,"frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS', 'AMERICAN DRY GINS'})",frozenset({'CANADIAN WHISKIES'}),0.0011061946902654867,0.0612094395280236,0.0011061946902654867,1.0,16.337349397590362,1.0,0.0010384851332654605,inf,0.939830195644149,0.018072289156626505,1.0,0.5090361445783133,['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS' 'AMERICAN DRY GINS'],['CANADIAN WHISKIES']
73,"frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS', 'AMERICAN DRY GINS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS' 'AMERICAN DRY GINS'],['SINGLE MALT SCOTCH']
74,"frozenset({'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH', 'AMERICAN DRY GINS'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,['STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH' 'AMERICAN DRY GINS'],['AMERICAN COCKTAILS']
75,"frozenset({'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS', 'AMERICAN DRY GINS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0011061946902654867,0.75,8.546218487394958,1.0,0.0009767579467634287,3.6489675516224187,0.8842934515017232,0.012552301255230124,0.7259498787388844,0.38130252100840334,['SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS' 'AMERICAN DRY GINS'],['STRAIGHT BOURBON WHISKIES']
76,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'AMERICAN COCKTAILS'],['SINGLE MALT SCOTCH']
77,"frozenset({'CANADIAN WHISKIES', 'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS'})",frozenset({'BLENDED WHISKIES'}),0.0011061946902654867,0.029129793510324485,0.0011061946902654867,1.0,34.32911392405063,1.0,0.0010739714673558358,inf,0.9719453672942047,0.0379746835443038,1.0,0.5189873417721519,['CANADIAN WHISKIES' 'SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS'],['BLENDED WHISKIES']
78,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0014749262536873156,0.11946902654867257,0.0011061946902654867,0.75,6.277777777777778,1.0,0.0009299866865063826,3.52212389380531,0.8419497784342689,0.00923076923076923,0.7160804020100503,0.37962962962962965,['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'],['AMERICAN COCKTAILS']
79,"frozenset({'SINGLE MALT SCOTCH', 'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'CANADIAN WHISKIES'}),0.0014749262536873156,0.0612094395280236,0.0011061946902654867,0.75,12.25301204819277,1.0,0.0010159152809321185,3.7551622418879056,0.9197439684884293,0.017964071856287428,0.7336999214454045,0.38403614457831325,['SINGLE MALT SCOTCH' 'BLENDED WHISKIES' 'AMERICAN COCKTAILS'],['CANADIAN WHISKIES']
80,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES']
81,"frozenset({'STRAIGHT BOURBON WHISKIES', 'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'CANADIAN WHISKIES'}),0.0014749262536873156,0.0612094395280236,0.0011061946902654867,0.75,12.25301204819277,1.0,0.0010159152809321185,3.7551622418879056,0.9197439684884293,0.017964071856287428,0.7336999214454045,0.38403614457831325,['STRAIGHT BOURBON WHISKIES' 'BLENDED WHISKIES' 'AMERICAN COCKTAILS'],['CANADIAN WHISKIES']
82,"frozenset({'STRAIGHT BOURBON WHISKIES', 'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0011061946902654867,0.75,6.918367346938775,1.0,0.0009463022424100034,3.566371681415929,0.8567208271787298,0.01016949152542373,0.7196029776674938,0.38010204081632654,['STRAIGHT BOURBON WHISKIES' 'BLENDED WHISKIES' 'AMERICAN COCKTAILS'],['SINGLE MALT SCOTCH']
83,"frozenset({'STRAIGHT BOURBON WHISKIES', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0014749262536873156,0.11946902654867257,0.0011061946902654867,0.75,6.277777777777778,1.0,0.0009299866865063826,3.52212389380531,0.8419497784342689,0.00923076923076923,0.7160804020100503,0.37962962962962965,['STRAIGHT BOURBON WHISKIES' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'],['AMERICAN COCKTAILS']
84,"frozenset({'SINGLE MALT SCOTCH', 'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0011061946902654867,0.75,8.546218487394958,1.0,0.0009767579467634287,3.6489675516224187,0.8842934515017232,0.012552301255230124,0.7259498787388844,0.38130252100840334,['SINGLE MALT SCOTCH' 'BLENDED WHISKIES' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES']
85,"frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0014749262536873156,0.11946902654867257,0.0011061946902654867,0.75,6.277777777777778,1.0,0.0009299866865063826,3.52212389380531,0.8419497784342689,0.00923076923076923,0.7160804020100503,0.37962962962962965,['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH'],['AMERICAN COCKTAILS']
86,"frozenset({'CANADIAN WHISKIES', 'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,['CANADIAN WHISKIES' 'SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES']
87,"frozenset({'FLAVORED RUM', 'AMERICAN COCKTAILS', 'PUERTO RICO & VIRGIN ISLANDS RUM'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0011061946902654867,0.19358407079646017,0.0011061946902654867,1.0,5.1657142857142855,1.0,0.0008920530190304643,inf,0.8073089700996677,0.005714285714285714,1.0,0.5028571428571429,['FLAVORED RUM' 'AMERICAN COCKTAILS' 'PUERTO RICO & VIRGIN ISLANDS RUM'],['DECANTERS & SPECIALTY PACKAGES']
88,"frozenset({'IMPORTED VODKA - MISC', 'DECANTERS & SPECIALTY PACKAGES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0011061946902654867,0.75,6.918367346938775,1.0,0.0009463022424100034,3.566371681415929,0.8567208271787298,0.01016949152542373,0.7196029776674938,0.38010204081632654,"['IMPORTED VODKA - MISC' 'DECANTERS & SPECIALTY PACKAGES'
 'AMERICAN COCKTAILS']",['SINGLE MALT SCOTCH']
89,"frozenset({'MISC. IMPORTED CORDIALS & LIQUEURS', 'WHISKEY LIQUEUR', 'DECANTERS & SPECIALTY PACKAGES'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,"['MISC. IMPORTED CORDIALS & LIQUEURS' 'WHISKEY LIQUEUR'
 'DECANTERS & SPECIALTY PACKAGES']",['AMERICAN COCKTAILS']
90,"frozenset({'WHISKEY LIQUEUR', 'DECANTERS & SPECIALTY PACKAGES', 'AMERICAN COCKTAILS'})",frozenset({'MISC. IMPORTED CORDIALS & LIQUEURS'}),0.0014749262536873156,0.12278761061946902,0.0011061946902654867,0.75,6.108108108108108,1.0,0.0009250920197352964,3.508849557522124,0.8375184638109305,0.008982035928143714,0.7150063051702397,0.3795045045045045,['WHISKEY LIQUEUR' 'DECANTERS & SPECIALTY PACKAGES' 'AMERICAN COCKTAILS'],['MISC. IMPORTED CORDIALS & LIQUEURS']
91,"frozenset({'DECANTERS & SPECIALTY PACKAGES', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,['DECANTERS & SPECIALTY PACKAGES' 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH'],['AMERICAN COCKTAILS']
92,"frozenset({'STRAIGHT BOURBON WHISKIES', 'VODKA FLAVORED', 'AMERICAN COCKTAILS'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0014749262536873156,0.19358407079646017,0.0011061946902654867,0.75,3.8742857142857146,1.0,0.0008206724619521236,3.225663716814159,0.7429837518463811,0.005703422053231939,0.6899862825788752,0.37785714285714284,['STRAIGHT BOURBON WHISKIES' 'VODKA FLAVORED' 'AMERICAN COCKTAILS'],['DECANTERS & SPECIALTY PACKAGES']
93,"frozenset({'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0014749262536873156,1.0,9.224489795918368,1.0,0.0013150338058318322,inf,0.8929098966026586,0.013605442176870748,1.0,0.5068027210884354,['FLAVORED RUM' 'SCOTCH WHISKIES' 'AMERICAN COCKTAILS'],['SINGLE MALT SCOTCH']
94,"frozenset({'FLAVORED RUM', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0018436578171091445,0.11946902654867257,0.0014749262536873156,0.8,6.696296296296296,1.0,0.0012546662489884355,4.402654867256638,0.8522349464351681,0.012307692307692306,0.7728643216080403,0.4061728395061729,['FLAVORED RUM' 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH'],['AMERICAN COCKTAILS']
95,"frozenset({'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0014749262536873156,1.0,11.394957983193278,1.0,0.0013454895101852576,inf,0.9135893648449038,0.016806722689075626,1.0,0.5084033613445378,['FLAVORED RUM' 'SCOTCH WHISKIES' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES']
96,"frozenset({'FLAVORED RUM', 'TEQUILA', 'AMERICAN COCKTAILS'})",frozenset({'SCOTCH WHISKIES'}),0.0014749262536873156,0.13827433628318583,0.0011061946902654867,0.75,5.424,1.0,0.0009022502414702273,3.4469026548672566,0.8168389955686853,0.00797872340425532,0.7098844672657253,0.379,['FLAVORED RUM' 'TEQUILA' 'AMERICAN COCKTAILS'],['SCOTCH WHISKIES']
97,"frozenset({'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'TEQUILA'}),0.0014749262536873156,0.11504424778761062,0.0011061946902654867,0.75,6.519230769230769,1.0,0.000936512908867831,3.5398230088495577,0.8478581979320532,0.009584664536741214,0.7175,0.3798076923076923,['FLAVORED RUM' 'SCOTCH WHISKIES' 'AMERICAN COCKTAILS'],['TEQUILA']
98,"frozenset({'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0025811209439528023,0.1084070796460177,0.0018436578171091445,0.7142857142857143,6.588921282798834,1.0,0.0015638460333620486,3.1205752212389384,0.8504251386321626,0.016891891891891893,0.6795462601914215,0.3656462585034014,['STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'AMERICAN COCKTAILS'],['SINGLE MALT SCOTCH']
99,"frozenset({'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS'})",frozenset({'FLAVORED RUM'}),0.0025811209439528023,0.06747787610619468,0.0018436578171091445,0.7142857142857143,10.585480093676816,1.0,0.001669489257837993,3.2638274336283186,0.9078743068391867,0.027027027027027032,0.6936112523301136,0.3708040593286495,['STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS'],['FLAVORED RUM']
100,"frozenset({'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0018436578171091445,0.11946902654867257,0.0018436578171091445,1.0,8.37037037037037,1.0,0.0016233978124102644,inf,0.8821573697820465,0.015432098765432098,1.0,0.5077160493827161,['STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SINGLE MALT SCOTCH'],['AMERICAN COCKTAILS']
101,"frozenset({'FLAVORED RUM', 'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0022123893805309734,0.08775811209439528,0.0018436578171091445,0.8333333333333334,9.495798319327731,1.0,0.0016495027018560576,5.473451327433629,0.8966740576496673,0.02092050209205021,0.8172999191592563,0.427170868347339,['FLAVORED RUM' 'SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES']
102,"frozenset({'TEQUILA', 'FLAVORED RUM', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0014749262536873156,1.0,9.224489795918368,1.0,0.0013150338058318322,inf,0.8929098966026586,0.013605442176870748,1.0,0.5068027210884354,['TEQUILA' 'FLAVORED RUM' 'AMERICAN COCKTAILS'],['SINGLE MALT SCOTCH']
103,"frozenset({'STRAIGHT BOURBON WHISKIES', 'TEQUILA', 'FLAVORED RUM'})",frozenset({'AMERICAN COCKTAILS'}),0.0018436578171091445,0.11946902654867257,0.0014749262536873156,0.8,6.696296296296296,1.0,0.0012546662489884355,4.402654867256638,0.8522349464351681,0.012307692307692306,0.7728643216080403,0.4061728395061729,['STRAIGHT BOURBON WHISKIES' 'TEQUILA' 'FLAVORED RUM'],['AMERICAN COCKTAILS']
104,"frozenset({'TEQUILA', 'FLAVORED RUM', 'AMERICAN COCKTAILS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0014749262536873156,1.0,11.394957983193278,1.0,0.0013454895101852576,inf,0.9135893648449038,0.016806722689075626,1.0,0.5084033613445378,['TEQUILA' 'FLAVORED RUM' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES']
105,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'IMPORTED VODKA'})",frozenset({'AMERICAN COCKTAILS'}),0.0014749262536873156,0.11946902654867257,0.0011061946902654867,0.75,6.277777777777778,1.0,0.0009299866865063826,3.52212389380531,0.8419497784342689,0.00923076923076923,0.7160804020100503,0.37962962962962965,['IRISH WHISKIES' 'VODKA FLAVORED' 'IMPORTED VODKA'],['AMERICAN COCKTAILS']
106,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'AMERICAN COCKTAILS'})",frozenset({'IMPORTED VODKA'}),0.0014749262536873156,0.0866519174041298,0.0011061946902654867,0.75,8.65531914893617,1.0,0.0009783895023537908,3.6533923303834808,0.8857705563761694,0.01271186440677966,0.7262817924909164,0.38138297872340426,['IRISH WHISKIES' 'VODKA FLAVORED' 'AMERICAN COCKTAILS'],['IMPORTED VODKA']
107,"frozenset({'IRISH WHISKIES', 'IMPORTED VODKA', 'AMERICAN COCKTAILS'})",frozenset({'VODKA FLAVORED'}),0.0011061946902654867,0.1544985250737463,0.0011061946902654867,1.0,6.47255369928401,1.0,0.0009352892421750594,inf,0.8464377999261721,0.007159904534606206,1.0,0.5035799522673031,['IRISH WHISKIES' 'IMPORTED VODKA' 'AMERICAN COCKTAILS'],['VODKA FLAVORED']
108,"frozenset({'VODKA FLAVORED', 'IMPORTED VODKA', 'AMERICAN COCKTAILS'})",frozenset({'IRISH WHISKIES'}),0.0011061946902654867,0.02654867256637168,0.0011061946902654867,1.0,37.666666666666664,1.0,0.0010768266896389693,inf,0.9745293466223699,0.041666666666666664,1.0,0.5208333333333334,['VODKA FLAVORED' 'IMPORTED VODKA' 'AMERICAN COCKTAILS'],['IRISH WHISKIES']
109,"frozenset({'IMPORTED VODKA - MISC', 'VODKA FLAVORED', 'IRISH WHISKIES'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,['IMPORTED VODKA - MISC' 'VODKA FLAVORED' 'IRISH WHISKIES'],['AMERICAN COCKTAILS']
110,"frozenset({'IMPORTED VODKA - MISC', 'IRISH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'VODKA FLAVORED'}),0.0014749262536873156,0.1544985250737463,0.0011061946902654867,0.75,4.854415274463007,1.0,0.0008783207594782503,3.382005899705015,0.7951747907434762,0.0071428571428571435,0.7043174880069778,0.3785799522673031,['IMPORTED VODKA - MISC' 'IRISH WHISKIES' 'AMERICAN COCKTAILS'],['VODKA FLAVORED']
111,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'AMERICAN COCKTAILS'})",frozenset({'IMPORTED VODKA - MISC'}),0.0014749262536873156,0.068952802359882,0.0011061946902654867,0.75,10.877005347593583,1.0,0.001004494391799584,3.724188790560472,0.9094042343673067,0.015957446808510637,0.7314851485148515,0.3830213903743315,['IRISH WHISKIES' 'VODKA FLAVORED' 'AMERICAN COCKTAILS'],['IMPORTED VODKA - MISC']
112,"frozenset({'IMPORTED VODKA - MISC', 'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0018436578171091445,0.1084070796460177,0.0014749262536873156,0.8,7.379591836734694,1.0,0.0012750606938679615,4.457964601769913,0.8660879202068711,0.013559322033898306,0.7756823821339951,0.4068027210884354,['IMPORTED VODKA - MISC' 'STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS'],['SINGLE MALT SCOTCH']
113,"frozenset({'IMPORTED VODKA - MISC', 'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0014749262536873156,0.11946902654867257,0.0014749262536873156,1.0,8.37037037037037,1.0,0.0012987182499282115,inf,0.8818316100443131,0.012345679012345677,1.0,0.5061728395061729,['IMPORTED VODKA - MISC' 'STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH'],['AMERICAN COCKTAILS']
114,"frozenset({'IMPORTED VODKA - MISC', 'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0018436578171091445,0.08775811209439528,0.0014749262536873156,0.8,9.115966386554621,1.0,0.0013131303243097431,4.5612094395280245,0.8919468045807166,0.016736401673640166,0.7807599029911075,0.40840336134453786,['IMPORTED VODKA - MISC' 'SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES']
115,"frozenset({'VODKA FLAVORED', 'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS'})",frozenset({'IMPORTED VODKA - MISC'}),0.0014749262536873156,0.068952802359882,0.0011061946902654867,0.75,10.877005347593583,1.0,0.001004494391799584,3.724188790560472,0.9094042343673067,0.015957446808510637,0.7314851485148515,0.3830213903743315,['VODKA FLAVORED' 'SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS'],['IMPORTED VODKA - MISC']
116,"frozenset({'WHISKEY LIQUEUR', 'TEQUILA', 'PUERTO RICO & VIRGIN ISLANDS RUM'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,['WHISKEY LIQUEUR' 'TEQUILA' 'PUERTO RICO & VIRGIN ISLANDS RUM'],['AMERICAN COCKTAILS']
117,"frozenset({'WHISKEY LIQUEUR', 'AMERICAN COCKTAILS', 'PUERTO RICO & VIRGIN ISLANDS RUM'})",frozenset({'TEQUILA'}),0.0011061946902654867,0.11504424778761062,0.0011061946902654867,1.0,8.692307692307692,1.0,0.000978933354217245,inf,0.8859357696567,0.009615384615384616,1.0,0.5048076923076923,['WHISKEY LIQUEUR' 'AMERICAN COCKTAILS' 'PUERTO RICO & VIRGIN ISLANDS RUM'],['TEQUILA']
